Description,Symbol,Transaction Date,Settlement Date,Account Currency,Type,Quantity,Currency of Price,Price,Settlement Amount
KO,03-Oct-2011,03-Oct-2011,CAD,DIV,0.00,CAD,0.000,22.73
HSE,03-Oct-2011,03-Oct-2011,CAD,DIV,0.00,CAD,0.000,10.50
XTR,30-Sep-2011,30-Sep-2011,CAD,DIV,0.00,CAD,0.000,60.00
GS,29-Sep-2011,29-Sep-2011,CAD,DIV,0.00,CAD,0.000,9.24
MKSI,16-Sep-2011,16-Sep-2011,CAD,DIV,0.00,CAD,0.000,21.95
LLY,09-Sep-2011,09-Sep-2011,CAD,DIV,0.00,CAD,0.000,24.01
TRK,09-Sep-2011,09-Sep-2011,CAD,DIV,0.00,CAD,0.000,25.48
SHY,08-Sep-2011,08-Sep-2011,CAD,DIV,0.00,CAD,0.000,0.22
XTR,31-Aug-2011,31-Aug-2011,CAD,DIV,0.00,CAD,0.000,60.00
HPT,24-Aug-2011,24-Aug-2011,CAD,DIV,0.00,CAD,0.000,44.01
NYB,16-Aug-2011,16-Aug-2011,CAD,DIV,0.00,CAD,0.000,42.59
POT,12-Aug-2011,17-Aug-2011,CAD,BUY,70.00,CAD,54.650,-3835.49
OSG,08-Aug-2011,11-Aug-2011,CAD,SELL,-155.00,USD,19.848,3043.39
SHY,05-Aug-2011,05-Aug-2011,CAD,DIV,0.00,CAD,0.000,0.23
POT,05-Aug-2011,05-Aug-2011,CAD,DIV,0.00,CAD,0.000,2.00
T,02-Aug-2011,02-Aug-2011,CAD,DIV,0.00,CAD,0.000,24.46
XTR,29-Jul-2011,29-Jul-2011,CAD,DIV,0.00,CAD,0.000,60.00
CM,28-Jul-2011,28-Jul-2011,CAD,DIV,0.00,CAD,0.000,21.75
CSCO,27-Jul-2011,27-Jul-2011,CAD,DIV,0.00,CAD,0.000,11.19
SWY,14-Jul-2011,14-Jul-2011,CAD,DIV,0.00,CAD,0.000,6.90
SHY,08-Jul-2011,08-Jul-2011,CAD,DIV,0.00,CAD,0.000,0.24
CBQ,07-Jul-2011,07-Jul-2011,CAD,DIV,0.00,CAD,0.000,56.25
<cash>,06-Jul-2011,06-Jul-2011,CAD,FEE,0.00,CAD,0.000,-30.00
<cash>,06-Jul-2011,06-Jul-2011,CAD,HST,0.00,CAD,0.000,-3.60
HSE,05-Jul-2011,05-Jul-2011,CAD,DIV,0.00,CAD,0.000,10.50
KO,04-Jul-2011,04-Jul-2011,CAD,DIV,0.00,CAD,0.000,21.15
XTR,30-Jun-2011,30-Jun-2011,CAD,DIV,0.00,CAD,0.000,60.00
GS,29-Jun-2011,29-Jun-2011,CAD,DIV,0.00,CAD,0.000,8.91
MKSI,17-Jun-2011,17-Jun-2011,CAD,DIV,0.00,CAD,0.000,22.01
LLY,10-Jun-2011,10-Jun-2011,CAD,DIV,0.00,CAD,0.000,23.67
TRK,10-Jun-2011,10-Jun-2011,CAD,DIV,0.00,CAD,0.000,25.12
SHY,07-Jun-2011,07-Jun-2011,CAD,DIV,0.00,CAD,0.000,0.25
XTR,31-May-2011,31-May-2011,CAD,DIV,0.00,CAD,0.000,60.00
OSG,26-May-2011,26-May-2011,CAD,DIV,0.00,CAD,0.000,65.78
HPT,24-May-2011,24-May-2011,CAD,DIV,0.00,CAD,0.000,43.47
NYB,17-May-2011,17-May-2011,CAD,DIV,0.00,CAD,0.000,42.26
GAS,12-May-2011,12-May-2011,CAD,REVERSE,40.00,CAD,0.000,0.00
GAS,12-May-2011,12-May-2011,CAD,REVERSE,-400.00,CAD,0.000,0.00
SHY,06-May-2011,06-May-2011,CAD,DIV,0.00,CAD,0.000,0.25
POT,05-May-2011,05-May-2011,CAD,DIV,0.00,CAD,0.000,2.02
T,02-May-2011,02-May-2011,CAD,DIV,0.00,CAD,0.000,24.25
XTR,29-Apr-2011,29-Apr-2011,CAD,DIV,0.00,CAD,0.000,60.00
CM,28-Apr-2011,28-Apr-2011,CAD,DIV,0.00,CAD,0.000,21.75
TSO,21-Apr-2011,27-Apr-2011,CAD,SELL,-100.00,USD,27.740,2632.66
CSCO,20-Apr-2011,20-Apr-2011,CAD,DIV,0.00,CAD,0.000,11.39
SWY,14-Apr-2011,14-Apr-2011,CAD,DIV,0.00,CAD,0.000,5.71
SHY,07-Apr-2011,07-Apr-2011,CAD,DIV,0.00,CAD,0.000,0.26
<cash>,01-Apr-2011,01-Apr-2011,CAD,FEE,0.00,CAD,0.000,-30.00
<cash>,01-Apr-2011,01-Apr-2011,CAD,HST,0.00,CAD,0.000,-3.60
KO,01-Apr-2011,01-Apr-2011,CAD,DIV,0.00,CAD,0.000,21.21
HSE,01-Apr-2011,01-Apr-2011,CAD,DIV,0.00,CAD,0.000,10.50
XTR,31-Mar-2011,31-Mar-2011,CAD,DIV,0.00,CAD,0.000,60.00
GS,30-Mar-2011,30-Mar-2011,CAD,DIV,0.00,CAD,0.000,8.81
MKSI,18-Mar-2011,18-Mar-2011,CAD,DIV,0.00,CAD,0.000,22.03
OSG,17-Mar-2011,22-Mar-2011,CAD,BUY,30.00,USD,30.160,-903.81
UUU,16-Mar-2011,21-Mar-2011,CAD,BUY,400.00,CAD,3.820,-1528.00
UUU,16-Mar-2011,21-Mar-2011,CAD,BUY,600.00,CAD,4.000,-2419.98
BB.TO,16-Mar-2011,21-Mar-2011,CAD,SELL,-75.00,CAD,60.000,4490.01
TRK,15-Mar-2011,15-Mar-2011,CAD,DIV,0.00,CAD,0.000,12.52
LLY,10-Mar-2011,10-Mar-2011,CAD,DIV,0.00,CAD,0.000,23.48
OSG,09-Mar-2011,09-Mar-2011,CAD,DIV,0.00,CAD,0.000,52.72
SHY,07-Mar-2011,07-Mar-2011,CAD,DIV,0.00,CAD,0.000,0.23
XTR,28-Feb-2011,28-Feb-2011,CAD,DIV,0.00,CAD,0.000,60.00
CSCO,25-Feb-2011,02-Mar-2011,CAD,BUY,85.00,USD,18.680,-1565.83
GS,25-Feb-2011,02-Mar-2011,CAD,BUY,6.00,USD,164.970,-979.81
TRK,25-Feb-2011,02-Mar-2011,CAD,BUY,130.00,USD,14.430,-1848.17
HSE,25-Feb-2011,02-Mar-2011,CAD,SELL,-65.00,CAD,29.530,1909.46
POT,24-Feb-2011,24-Feb-2011,CAD,EXCHADJ,20.00,CAD,0.000,0.00
HPT,23-Feb-2011,23-Feb-2011,CAD,DIV,0.00,CAD,0.000,44.15
NYB,16-Feb-2011,16-Feb-2011,CAD,DIV,0.00,CAD,0.000,42.90
POT,10-Feb-2011,10-Feb-2011,CAD,DIV,0.00,CAD,0.000,1.00
SHY,07-Feb-2011,07-Feb-2011,CAD,DIV,0.00,CAD,0.000,0.26
T,01-Feb-2011,01-Feb-2011,CAD,DIV,0.00,CAD,0.000,25.61
XTR,31-Jan-2011,31-Jan-2011,CAD,DIV,0.00,CAD,0.000,60.00
CM,28-Jan-2011,28-Jan-2011,CAD,DIV,0.00,CAD,0.000,21.75
SWY,13-Jan-2011,13-Jan-2011,CAD,DIV,0.00,CAD,0.000,5.87
CBQ,07-Jan-2011,07-Jan-2011,CAD,DIV,0.00,CAD,0.000,110.50
HSE,04-Jan-2011,04-Jan-2011,CAD,DIV,0.00,CAD,0.000,30.00
SHY,04-Jan-2011,04-Jan-2011,CAD,DIV,0.00,CAD,0.000,0.27
XTR,31-Dec-2010,31-Dec-2010,CAD,DIV,0.00,CAD,0.000,60.00
GS,30-Dec-2010,30-Dec-2010,CAD,DIV,0.00,CAD,0.000,6.96
KO,15-Dec-2010,15-Dec-2010,CAD,DIV,0.00,CAD,0.000,20.62
LLY,10-Dec-2010,10-Dec-2010,CAD,DIV,0.00,CAD,0.000,24.57
TRK,10-Dec-2010,10-Dec-2010,CAD,DIV,0.00,CAD,0.000,13.04
SHY,07-Dec-2010,07-Dec-2010,CAD,DIV,0.00,CAD,0.000,0.26
XTR,30-Nov-2010,30-Nov-2010,CAD,DIV,0.00,CAD,0.000,60.00
OSG,23-Nov-2010,23-Nov-2010,CAD,DIV,0.00,CAD,0.000,33.04
HPT,23-Nov-2010,23-Nov-2010,CAD,DIV,0.00,CAD,0.000,45.32
<cash>,22-Nov-2010,22-Nov-2010,CAD,WASH,0.00,CAD,0.000,88.34
NYB,17-Nov-2010,17-Nov-2010,CAD,DIV,0.00,CAD,0.000,44.23
SWY,17-Nov-2010,22-Nov-2010,CAD,SELL,-50.00,USD,22.810,1133.32
EZPW,17-Nov-2010,22-Nov-2010,CAD,SELL,-50.00,USD,24.430,1214.51
CSCO,17-Nov-2010,22-Nov-2010,CAD,BUY,115.00,USD,19.610,-2359.14
POT,08-Nov-2010,08-Nov-2010,CAD,DIV,0.00,CAD,0.000,1.01
SHY,05-Nov-2010,05-Nov-2010,CAD,DIV,0.00,CAD,0.000,0.27
T,05-Nov-2010,10-Nov-2010,CAD,SELL,-65.00,USD,29.170,1859.62
OSG,05-Nov-2010,10-Nov-2010,CAD,BUY,50.00,USD,37.330,-1923.40
T,01-Nov-2010,01-Nov-2010,CAD,DIV,0.00,CAD,0.000,53.13
XTR,29-Oct-2010,29-Oct-2010,CAD,DIV,0.00,CAD,0.000,60.00
CM,28-Oct-2010,28-Oct-2010,CAD,DIV,0.00,CAD,0.000,21.75
SWY,14-Oct-2010,14-Oct-2010,CAD,DIV,0.00,CAD,0.000,11.95
SHY,07-Oct-2010,07-Oct-2010,CAD,DIV,0.00,CAD,0.000,0.26
CBQ,06-Oct-2010,06-Oct-2010,CAD,DIV,0.00,CAD,0.000,12.50
KO,01-Oct-2010,01-Oct-2010,CAD,DIV,0.00,CAD,0.000,43.34
HSE,01-Oct-2010,01-Oct-2010,CAD,DIV,0.00,CAD,0.000,30.00
XTR,30-Sep-2010,30-Sep-2010,CAD,DIV,0.00,CAD,0.000,60.00
GS,29-Sep-2010,29-Sep-2010,CAD,DIV,0.00,CAD,0.000,7.17
KO,28-Sep-2010,01-Oct-2010,CAD,SELL,-50.00,USD,58.600,2960.84
TRK,17-Sep-2010,17-Sep-2010,CAD,DIV,0.00,CAD,0.000,13.22
LLY,10-Sep-2010,10-Sep-2010,CAD,DIV,0.00,CAD,0.000,25.09
SHY,08-Sep-2010,08-Sep-2010,CAD,DIV,0.00,CAD,0.000,0.29
XTR,31-Aug-2010,31-Aug-2010,CAD,DIV,0.00,CAD,0.000,59.78
OSG,25-Aug-2010,25-Aug-2010,CAD,DIV,0.00,CAD,0.000,34.53
HPT,24-Aug-2010,24-Aug-2010,CAD,DIV,0.00,CAD,0.000,46.87
POT,24-Aug-2010,27-Aug-2010,CAD,SELL,-10.00,CAD,158.710,1577.11
BB.TO,23-Aug-2010,26-Aug-2010,CAD,BUY,30.00,CAD,50.320,-1519.59
NYB,17-Aug-2010,17-Aug-2010,CAD,DIV,0.00,CAD,0.000,45.24
<cash>,12-Aug-2010,12-Aug-2010,CAD,WASH,0.00,CAD,0.000,70.94
THI,12-Aug-2010,17-Aug-2010,CAD,SELL,-80.00,CAD,37.040,2953.21
SHY,06-Aug-2010,06-Aug-2010,CAD,DIV,0.00,CAD,0.000,0.28
POT,06-Aug-2010,06-Aug-2010,CAD,DIV,0.00,CAD,0.000,2.11
T,03-Aug-2010,03-Aug-2010,CAD,DIV,0.00,CAD,0.000,53.68
LLY,03-Aug-2010,06-Aug-2010,CAD,SELL,-50.00,USD,36.580,1828.06
BB.TO,03-Aug-2010,06-Aug-2010,CAD,BUY,35.00,USD,55.490,-2038.03
XTR,30-Jul-2010,30-Jul-2010,CAD,DIV,0.00,CAD,0.000,66.25
CM,28-Jul-2010,28-Jul-2010,CAD,DIV,0.00,CAD,0.000,21.75
SWY,15-Jul-2010,15-Jul-2010,CAD,DIV,0.00,CAD,0.000,12.31
<cash>,14-Jul-2010,14-Jul-2010,CAD,WASH,0.00,CAD,0.000,77.04
KO,12-Jul-2010,15-Jul-2010,CAD,BUY,40.00,USD,52.250,-2209.19
BRK.B,12-Jul-2010,15-Jul-2010,CAD,SELL,-25.00,USD,79.420,2001.15
SHY,08-Jul-2010,08-Jul-2010,CAD,DIV,0.00,CAD,0.000,0.30
CBQ,07-Jul-2010,07-Jul-2010,CAD,DIV,0.00,CAD,0.000,8.75
KO,02-Jul-2010,02-Jul-2010,CAD,DIV,0.00,CAD,0.000,26.31
HSE,02-Jul-2010,02-Jul-2010,CAD,DIV,0.00,CAD,0.000,30.00
XTR,30-Jun-2010,30-Jun-2010,CAD,DIV,0.00,CAD,0.000,225.29
MKSI,30-Jun-2010,06-Jul-2010,CAD,BUY,150.00,USD,19.000,-3081.64
GS,29-Jun-2010,29-Jun-2010,CAD,DIV,0.00,CAD,0.000,7.18
THI,15-Jun-2010,15-Jun-2010,CAD,DIV,0.00,CAD,0.000,10.40
TRK,11-Jun-2010,11-Jun-2010,CAD,DIV,0.00,CAD,0.000,13.30
LLY,10-Jun-2010,10-Jun-2010,CAD,DIV,0.00,CAD,0.000,50.74
SHY,07-Jun-2010,07-Jun-2010,CAD,DIV,0.00,CAD,0.000,0.29
<cash>,28-May-2010,28-May-2010,CAD,WASH,0.00,CAD,0.000,43.86
OSG,26-May-2010,26-May-2010,CAD,DIV,0.00,CAD,0.000,35.09
KO,26-May-2010,01-Jun-2010,CAD,BUY,22.00,USD,50.670,-1218.64
TSO,26-May-2010,01-Jun-2010,CAD,SELL,-100.00,USD,11.540,1194.91
HPT,25-May-2010,25-May-2010,CAD,DIV,0.00,CAD,0.000,47.43
NYB,18-May-2010,18-May-2010,CAD,DIV,0.00,CAD,0.000,45.13
GAS,18-May-2010,21-May-2010,CAD,SELL,-200.00,CAD,3.750,740.01
GS,13-May-2010,18-May-2010,CAD,BUY,20.00,USD,146.000,-3031.07
SHY,07-May-2010,07-May-2010,CAD,DIV,0.00,CAD,0.000,0.32
POT,06-May-2010,06-May-2010,CAD,DIV,0.00,CAD,0.000,2.00
T,03-May-2010,03-May-2010,CAD,DIV,0.00,CAD,0.000,52.66
CM,28-Apr-2010,28-Apr-2010,CAD,DIV,0.00,CAD,0.000,43.50
EZPW,23-Apr-2010,28-Apr-2010,CAD,SELL,-40.00,USD,23.500,913.72
TRV,23-Apr-2010,28-Apr-2010,CAD,SELL,-4.00,USD,52.920,198.15
OSG,23-Apr-2010,28-Apr-2010,CAD,SELL,-25.00,USD,50.020,1218.77
XTR,21-Apr-2010,21-Apr-2010,CAD,NAMECHG,1000.00,CAD,0.000,0.00
XTR,21-Apr-2010,21-Apr-2010,CAD,NAMECHG,-1000.00,CAD,0.000,0.00
CM,19-Apr-2010,22-Apr-2010,CAD,SELL,-25.00,CAD,76.000,1890.01
SWY,15-Apr-2010,15-Apr-2010,CAD,DIV,0.00,CAD,0.000,9.88
SHY,08-Apr-2010,08-Apr-2010,CAD,DIV,0.00,CAD,0.000,0.32
KO,01-Apr-2010,01-Apr-2010,CAD,DIV,0.00,CAD,0.000,15.49
HSE,01-Apr-2010,01-Apr-2010,CAD,DIV,0.00,CAD,0.000,30.00
TRV,31-Mar-2010,31-Mar-2010,CAD,DIV,0.00,CAD,0.000,1.33
XTR,31-Mar-2010,31-Mar-2010,CAD,DIV,0.00,CAD,0.000,128.80
THI,23-Mar-2010,23-Mar-2010,CAD,DIV,0.00,CAD,0.000,10.40
TRK,15-Mar-2010,15-Mar-2010,CAD,DIV,0.00,CAD,0.000,13.10
LLY,10-Mar-2010,10-Mar-2010,CAD,DIV,0.00,CAD,0.000,50.05
OSG,09-Mar-2010,09-Mar-2010,CAD,DIV,0.00,CAD,0.000,44.54
CGL,09-Mar-2010,12-Mar-2010,CAD,SELL,-250.00,CAD,10.070,2507.51
SHY,05-Mar-2010,05-Mar-2010,CAD,DIV,0.00,CAD,0.000,0.31
CGL,18-Feb-2010,18-Feb-2010,CAD,MERGER,250.00,CAD,0.000,0.00
CGL,18-Feb-2010,18-Feb-2010,CAD,MERGER,-250.00,CAD,0.000,0.00
NYB,17-Feb-2010,17-Feb-2010,CAD,DIV,0.00,CAD,0.000,45.37
POT,11-Feb-2010,11-Feb-2010,CAD,DIV,0.00,CAD,0.000,2.10
SHY,05-Feb-2010,05-Feb-2010,CAD,DIV,0.00,CAD,0.000,3.03
HPT,02-Feb-2010,05-Feb-2010,CAD,BUY,100.00,USD,22.780,-2466.44
SHY,02-Feb-2010,05-Feb-2010,CAD,SELL,-30.00,USD,83.480,2591.65
T,01-Feb-2010,01-Feb-2010,CAD,DIV,0.00,CAD,0.000,55.52
CM,28-Jan-2010,28-Jan-2010,CAD,DIV,0.00,CAD,0.000,43.50
CBQ,27-Jan-2010,01-Feb-2010,CAD,BUY,50.00,CAD,27.000,-1359.99
CBQ,26-Jan-2010,29-Jan-2010,CAD,BUY,50.00,CAD,27.480,-1383.99
BRK.B,21-Jan-2010,21-Jan-2010,CAD,MERGER,-1.00,CAD,0.000,0.00
BRK.B,21-Jan-2010,21-Jan-2010,CAD,MERGER,50.00,CAD,0.000,0.00
SWY,14-Jan-2010,14-Jan-2010,CAD,DIV,0.00,CAD,0.000,10.26
SHY,11-Jan-2010,11-Jan-2010,CAD,DIV,0.00,CAD,0.000,2.97
CBQ,07-Jan-2010,07-Jan-2010,CAD,DIV,0.00,CAD,0.000,37.35
HSE,04-Jan-2010,04-Jan-2010,CAD,DIV,0.00,CAD,0.000,30.00
TRV,31-Dec-2009,31-Dec-2009,CAD,DIV,0.00,CAD,0.000,1.38
XTR,31-Dec-2009,31-Dec-2009,CAD,DIV,0.00,CAD,0.000,261.73
KO,15-Dec-2009,15-Dec-2009,CAD,DIV,0.00,CAD,0.000,15.15
THI,15-Dec-2009,15-Dec-2009,CAD,DIV,0.00,CAD,0.000,8.00
TSO,15-Dec-2009,15-Dec-2009,CAD,DIV,0.00,CAD,0.000,10.56
TRK,11-Dec-2009,11-Dec-2009,CAD,DIV,0.00,CAD,0.000,12.31
LLY,10-Dec-2009,10-Dec-2009,CAD,DIV,0.00,CAD,0.000,51.21
SHY,07-Dec-2009,07-Dec-2009,CAD,DIV,0.00,CAD,0.000,3.02
SHY,07-Dec-2009,07-Dec-2009,CAD,DIV,0.00,CAD,0.000,3.50
SHY,07-Dec-2009,07-Dec-2009,CAD,DIV,0.00,CAD,0.000,14.11
OSG,24-Nov-2009,24-Nov-2009,CAD,DIV,-100.00,CAD,0.000,46.24
SHY,23-Nov-2009,26-Nov-2009,CAD,BUY,34.00,CAD,84.150,-3086.42
KFT,20-Nov-2009,23-Nov-2009,CAD,SELL,-105.00,CAD,27.800,3054.38
NYB,17-Nov-2009,17-Nov-2009,CAD,DIV,-175.00,CAD,0.000,45.72
POT,09-Nov-2009,09-Nov-2009,CAD,DIV,-20.00,CAD,0.000,2.06
T,02-Nov-2009,02-Nov-2009,CAD,DIV,-125.00,CAD,0.000,54.84
CM,28-Oct-2009,28-Oct-2009,CAD,DIV,-50.00,CAD,0.000,43.50
TRK,28-Oct-2009,31-Oct-2009,CAD,BUY,130.00,CAD,14.000,-2012.62
SWY,15-Oct-2009,15-Oct-2009,CAD,DIV,-100.00,CAD,0.000,10.30
KFT,14-Oct-2009,14-Oct-2009,CAD,DIV,-105.00,CAD,0.000,31.03
CBQ,06-Oct-2009,06-Oct-2009,CAD,DIV,-150.00,CAD,0.000,12.75
KO,01-Oct-2009,01-Oct-2009,CAD,DIV,-35.00,CAD,0.000,15.46
HSE,01-Oct-2009,01-Oct-2009,CAD,DIV,-100.00,CAD,0.000,30.00
TRV,30-Sep-2009,30-Sep-2009,CAD,DIV,-4.00,CAD,0.000,1.28
XTR,30-Sep-2009,30-Sep-2009,CAD,DIV,-1000.00,CAD,0.000,187.89
XTR,21-Sep-2009,24-Sep-2009,CAD,BUY,1000.00,CAD,10.320,-10329.99
SWY,16-Sep-2009,19-Sep-2009,CAD,BUY,100.00,CAD,19.260,-2103.03
CBO,16-Sep-2009,19-Sep-2009,CAD,SELL,-850.00,CAD,20.900,17755.01
TSO,15-Sep-2009,15-Sep-2009,CAD,DIV,-200.00,CAD,0.000,21.35
CM,15-Sep-2009,18-Sep-2009,CAD,SELL,-50.00,CAD,65.000,3240.01
LLY,10-Sep-2009,10-Sep-2009,CAD,DIV,-100.00,CAD,0.000,52.63
<cash>,04-Sep-2009,04-Sep-2009,CAD,WASH,0.00,CAD,0.000,71.56
NYB,03-Sep-2009,06-Sep-2009,CAD,BUY,175.00,CAD,10.300,-2033.80
BB.TO,03-Sep-2009,06-Sep-2009,CAD,SELL,-40.00,CAD,82.420,3286.81
EZPW,03-Sep-2009,06-Sep-2009,CAD,SELL,-150.00,CAD,12.320,1990.75
THI,02-Sep-2009,02-Sep-2009,CAD,DIV,-80.00,CAD,0.000,8.12
KO,02-Sep-2009,05-Sep-2009,CAD,SELL,-40.00,CAD,50.080,2164.16
LPNT,02-Sep-2009,05-Sep-2009,CAD,BUY,75.00,CAD,24.330,-2063.72
BB.TO,01-Sep-2009,04-Sep-2009,CAD,BUY,25.00,CAD,81.920,-2057.99
ID281,01-Sep-2009,04-Sep-2009,CAD,SELL,-158.00,CAD,23.525,3724.29
OSG,27-Aug-2009,27-Aug-2009,CAD,DIV,-100.00,CAD,0.000,47.36
POT,07-Aug-2009,07-Aug-2009,CAD,DIV,-20.00,CAD,0.000,2.23
T,04-Aug-2009,04-Aug-2009,CAD,DIV,-125.00,CAD,0.000,54.63
CM,28-Jul-2009,28-Jul-2009,CAD,DIV,-100.00,CAD,0.000,87.00
<cash>,15-Jul-2009,15-Jul-2009,CAD,WASH,0.00,CAD,0.000,309.07
KFT,14-Jul-2009,14-Jul-2009,CAD,DIV,-105.00,CAD,0.000,34.41
OSG,13-Jul-2009,16-Jul-2009,CAD,BUY,100.00,CAD,29.247,-3435.88
EZPW,13-Jul-2009,16-Jul-2009,CAD,BUY,290.00,CAD,10.070,-3403.20
BRK.B,13-Jul-2009,16-Jul-2009,CAD,BUY,1.00,CAD,2774.000,-3259.50
SHY,13-Jul-2009,16-Jul-2009,CAD,SELL,-78.00,CAD,110.200,9742.69
SHY,08-Jul-2009,08-Jul-2009,CAD,DIV,-78.00,CAD,0.000,2.47
CBO,07-Jul-2009,07-Jul-2009,CAD,DIV,-850.00,CAD,0.000,204.00
CBO,07-Jul-2009,07-Jul-2009,CAD,DIV,-30.00,CAD,0.000,6.36
KO,02-Jul-2009,02-Jul-2009,CAD,DIV,-75.00,CAD,0.000,35.47
RCI.B,02-Jul-2009,02-Jul-2009,CAD,DIV,-140.00,CAD,0.000,40.60
TRV,30-Jun-2009,30-Jun-2009,CAD,DIV,-4.00,CAD,0.000,1.38
POT,25-Jun-2009,28-Jun-2009,CAD,BUY,20.00,CAD,107.000,-2149.99
CMR,25-Jun-2009,28-Jun-2009,CAD,SELL,-25.00,CAD,50.000,1240.01
CMR,25-Jun-2009,28-Jun-2009,CAD,SELL,-25.00,CAD,50.000,1240.01
CBO,25-Jun-2009,28-Jun-2009,CAD,SELL,-30.00,CAD,20.510,605.31
CMR,25-Jun-2009,28-Jun-2009,CAD,CNCL SELL,25.00,CAD,50.000,-1240.01
BB.TO,23-Jun-2009,26-Jun-2009,CAD,BUY,50.00,CAD,78.900,-3954.99
THI,19-Jun-2009,19-Jun-2009,CAD,DIV,-80.00,CAD,0.000,8.17
ID281,18-Jun-2009,21-Jun-2009,CAD,SELL,-249.00,CAD,22.462,5600.00
RY,15-Jun-2009,18-Jun-2009,CAD,SELL,-50.00,CAD,45.400,2260.01
CM,15-Jun-2009,18-Jun-2009,CAD,BUY,50.00,CAD,53.750,-2697.49
GAS,15-Jun-2009,18-Jun-2009,CAD,BUY,600.00,CAD,7.172,-4312.99
CBO,15-Jun-2009,18-Jun-2009,CAD,SELL,-200.00,CAD,20.690,4128.01
LLY,09-Jun-2009,12-Jun-2009,CAD,BUY,100.00,CAD,33.760,-3806.87
TSO,09-Jun-2009,12-Jun-2009,CAD,BUY,200.00,CAD,15.668,-3534.43
CBQ,08-Jun-2009,11-Jun-2009,CAD,BUY,50.00,CAD,24.200,-1219.99
SHY,05-Jun-2009,05-Jun-2009,CAD,DIV,-46.00,CAD,0.000,1.84
CBQ,05-Jun-2009,08-Jun-2009,CAD,BUY,100.00,CAD,24.250,-2434.99
AAPL,03-Jun-2009,06-Jun-2009,CAD,SELL,-25.00,CAD,139.740,3800.06
HSE,03-Jun-2009,06-Jun-2009,CAD,BUY,100.00,CAD,33.000,-3309.99
CBO,03-Jun-2009,06-Jun-2009,CAD,BUY,850.00,CAD,20.580,-17502.99
SHY,03-Jun-2009,06-Jun-2009,CAD,BUY,32.00,CAD,110.220,-3996.49
CMR,03-Jun-2009,06-Jun-2009,CAD,BUY,25.00,CAD,50.020,-1260.49
CMR,03-Jun-2009,06-Jun-2009,CAD,BUY,25.00,CAD,50.020,-1260.49
CBO,03-Jun-2009,06-Jun-2009,CAD,BUY,230.00,CAD,20.681,-4766.69
CMR,03-Jun-2009,06-Jun-2009,CAD,CNCL SELL,25.00,CAD,50.020,-1260.49
CGL,02-Jun-2009,05-Jun-2009,CAD,BUY,250.00,CAD,9.450,-2372.49
DB166,02-Jun-2009,05-Jun-2009,CAD,SELL,-500.00,CAD,10.000,5515.20
BB.TO,01-Jun-2009,04-Jun-2009,CAD,SELL,-50.00,CAD,88.020,4391.01
MIR,29-May-2009,01-Jun-2009,CAD,SELL,-150.00,CAD,15.350,2451.78
SHY,29-May-2009,01-Jun-2009,CAD,BUY,20.00,CAD,110.240,-2455.09
RCI.B,29-May-2009,01-Jun-2009,CAD,SELL,-140.00,CAD,32.500,4540.01
T,26-May-2009,29-May-2009,CAD,BUY,125.00,CAD,23.610,-3366.04
PR001,25-May-2009,28-May-2009,CAD,SELL,-173.00,CAD,27.897,4830.89
RY,22-May-2009,22-May-2009,CAD,DIV,-50.00,CAD,0.000,25.00
MIR,15-May-2009,18-May-2009,CAD,BUY,150.00,CAD,14.000,-2532.20
THI,12-May-2009,15-May-2009,CAD,BUY,80.00,CAD,28.400,-2281.99
SHY,07-May-2009,07-May-2009,CAD,DIV,-26.00,CAD,0.000,1.47
RCI.B,30-Apr-2009,03-May-2009,CAD,BUY,140.00,CAD,29.500,-4139.99
CM,28-Apr-2009,28-Apr-2009,CAD,DIV,-50.00,CAD,0.000,43.50
KO,22-Apr-2009,25-Apr-2009,CAD,BUY,75.00,CAD,43.000,-4073.82
KFT,09-Apr-2009,12-Apr-2009,CAD,BUY,105.00,CAD,22.460,-2944.25
REI.UN,07-Apr-2009,07-Apr-2009,CAD,DIV,-275.00,CAD,0.000,31.63
<cash>,06-Apr-2009,06-Apr-2009,CAD,WASH,0.00,CAD,0.000,112.12
RY,06-Apr-2009,09-Apr-2009,CAD,SELL,-50.00,CAD,38.230,1901.51
BB.TO,06-Apr-2009,09-Apr-2009,CAD,SELL,-50.00,CAD,75.000,3730.02
ID253,06-Apr-2009,09-Apr-2009,CAD,SELL,-167.00,CAD,10.089,1690.00
REI.UN,06-Apr-2009,09-Apr-2009,CAD,SELL,-275.00,CAD,13.180,3614.51
IG6103,06-Apr-2009,09-Apr-2009,CAD,SELL,-650.00,CAD,10.240,6663.48
AAPL,03-Apr-2009,06-Apr-2009,CAD,SELL,-25.00,CAD,115.910,3495.32
SHY,03-Apr-2009,06-Apr-2009,CAD,BUY,26.00,CAD,110.190,-3591.94
GF801,03-Apr-2009,06-Apr-2009,CAD,SELL,-290.00,CAD,15.630,4536.42
TRV,31-Mar-2009,31-Mar-2009,CAD,DIV,-4.00,CAD,0.000,1.50
AAPL,31-Mar-2009,03-Apr-2009,CAD,SELL,-30.00,CAD,107.000,3960.37
DB166,26-Mar-2009,29-Mar-2009,CAD,BUY,500.00,CAD,10.000,-6227.00
AAPL,25-Mar-2009,28-Mar-2009,CAD,SELL,-20.00,CAD,103.960,2499.03
<cash>,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,0.00,CAD,0.000,19238.22
